"address","area","city","community_name","floor","listing_title","municipal_district","orientation","price","province","rooms","unit_price","url","year","address_region"
"南湖花园-南湖路(长虹中学旁)","103㎡","武汉","新力雅园","（共6层）","南湖长虹正对面,精装三房!!",NA,"南向","175万",NA,"3室2厅","16990元/㎡","https://wuhan.esf.fang.com/chushou/3_199491693.htm","2021年建","南湖花园"
"徐家棚-金沙泊岸","141.13㎡","武汉","金沙泊岸","（共53层）","有420W单翅膀 高楼层 满二的 看房有钥匙 欢迎咨询",NA,"南北向","445万",NA,"3室2厅","31531元/㎡","https://wuhan.esf.fang.com/chushou/3_199388997.htm","2018年建","徐家棚"
"徐家棚-金沙泊岸","221.12㎡","武汉","金沙泊岸","（共40层）","中北路徐东金沙泊岸 五室两厅 看湖无遮挡 随时看房带翅膀阳台",NA,"南北向","675万",NA,"5室2厅","30526元/㎡","https://wuhan.esf.fang.com/chushou/3_197972969.htm","2016年建","徐家棚"
"南湖花园-南湖路(长虹中学旁)","120㎡","武汉","新力雅园","（共32层）","精装改毛坯降3000!二环内7地鉄口,新力雅园,华师十长虹中",NA,"南北向","196万",NA,"3室2厅","16333元/㎡","https://wuhan.esf.fang.com/chushou/3_199491689.htm","2022年建","南湖花园"
"南湖花园-南湖路(长虹中学旁)","117㎡","武汉","新力雅园","（共6层）","南湖新房绕不开的选择!现降3000,天地新力雅园,毛坯3房",NA,"南北向","190万",NA,"3室2厅","16239元/㎡","https://wuhan.esf.fang.com/chushou/3_199491688.htm","2022年建","南湖花园"
"南湖花园-武昌南湖新城建安街特1号","124.04㎡","武汉","水域天际","（共6层）","通透户型 精装修满五年 诚心出售",NA,"南向","447万",NA,"3室2厅","36036元/㎡","https://wuhan.esf.fang.com/chushou/3_198648457.htm","2006年建","南湖花园"
"徐家棚-金沙泊岸","141.13㎡","武汉","金沙泊岸","（共53层）","有420W单翅膀 高楼层 满二的 看房有钥匙 欢迎咨询",NA,"南北向","445万",NA,"3室2厅","31531元/㎡","https://wuhan.esf.fang.com/chushou/3_199388997.htm","2018年建","徐家棚"
"白沙洲-烽胜路与八坦北路交汇处(张家湾社区旁)","123.44㎡","武汉","保利新武昌","（共44层）","保利新武昌 3室2厅 123.44平",NA,"南北向","249万",NA,"3室2厅","20171元/㎡","https://wuhan.esf.fang.com/chushou/3_199469262.htm","2019年建","白沙洲"
"南湖花园-南湖路(长虹中学旁)","130.61㎡","武汉","新力雅园","（共6层）","南湖核心地段 天地雅园 精装毛坯可选 经典三房 生活便利",NA,"南北向","222万",NA,"3室2厅","16997元/㎡","https://wuhan.esf.fang.com/chushou/3_199491704.htm","2019年建","南湖花园"
"徐东-团结大道1015号","144.92㎡","武汉","新世纪花园C区","（共9层）","徐东大街精装四房,小高层电梯房,拎包可入住,产权清晰诚心出售",NA,"南北向","203万",NA,"4室2厅","14007元/㎡","https://wuhan.esf.fang.com/chushou/3_199388032.htm","2002年建","徐东"
"南湖花园-南湖路(长虹中学旁)","120㎡","武汉","新力雅园","（共32层）","精装改毛坯降3000!二环内7地鉄口,新力雅园,华师十长虹中",NA,"南北向","196万",NA,"3室2厅","16333元/㎡","https://wuhan.esf.fang.com/chushou/3_199491689.htm","2022年建","南湖花园"
"徐东-徐东大街51号","93.31㎡","武汉","武铁佳苑","（共31层）","武铁佳苑 2室2厅 93.31平",NA,"南向","185万",NA,"2室2厅","19826元/㎡","https://wuhan.esf.fang.com/chushou/3_199410669.htm","2006年建","徐东"
"白沙洲-新武金堤路与八坦路交叉口(向南前行200米)","107㎡","武汉","城投联投誉江南","（共32层）","国企武昌江景房+特价15500+110平毛坯三房+自带商业",NA,"南北向","159.17万",NA,"3室2厅","14875元/㎡","https://wuhan.esf.fang.com/chushou/3_199374291.htm","2022年建","白沙洲"
"南湖花园-南湖路(长虹中学旁)","117㎡","武汉","新力雅园","（共6层）","南湖新房绕不开的选择!现降3000,天地新力雅园,毛坯3房",NA,"南北向","190万",NA,"3室2厅","16239元/㎡","https://wuhan.esf.fang.com/chushou/3_199491688.htm","2022年建","南湖花园"
"南湖花园-南湖路(长虹中学旁)","103㎡","武汉","新力雅园","（共6层）","武昌二环 建安街正口 新力雅园1.7万起倒挂周边二手5千",NA,"南向","175万",NA,"3室2厅","16990元/㎡","https://wuhan.esf.fang.com/chushou/3_199491711.htm","2006年建","南湖花园"
"南湖花园-武昌南湖新城建安街特1号","124.04㎡","武汉","水域天际","（共6层）","通透户型 精装修满五年 诚心出售",NA,"南向","447万",NA,"3室2厅","36036元/㎡","https://wuhan.esf.fang.com/chushou/3_198648457.htm","2006年建","南湖花园"
"南湖花园-武昌南湖新城建安街特1号","84.12㎡","武汉","水域天际","（共11层）","南北通透2房,中间楼层,视野宽阔,采光充足",NA,"南北向","274万",NA,"2室2厅","32572元/㎡","https://wuhan.esf.fang.com/chushou/3_198648348.htm","2007年建","南湖花园"
"徐东-徐东大街51号","94.35㎡","武汉","武铁佳苑","（共31层）","武铁佳苑 2室2厅 94.35平",NA,"南北向","138万",NA,"2室2厅","14626元/㎡","https://wuhan.esf.fang.com/chushou/3_199392764.htm","2007年建","徐东"
"南湖花园-南湖路(长虹中学旁)","121㎡","武汉","新力雅园","（共32层）","新力雅园 二环内,双口 车位商业配套齐全 全程免费看房",NA,"南北向","200万",NA,"3室2厅","16528元/㎡","https://wuhan.esf.fang.com/chushou/3_199491716.htm","2021年建","南湖花园"
"徐家棚-金沙泊岸","141.13㎡","武汉","金沙泊岸","（共53层）","有420W单翅膀 高楼层 满二的 看房有钥匙 欢迎咨询",NA,"南北向","445万",NA,"3室2厅","31531元/㎡","https://wuhan.esf.fang.com/chushou/3_199388997.htm","2018年建","徐家棚"
"徐家棚-金沙泊岸","142㎡","武汉","金沙泊岸","（共41层）","沙湖旁430万买三房 人车分流小区 次新房环境好绿化高",NA,"南北向","430万",NA,"3室2厅","30281元/㎡","https://wuhan.esf.fang.com/chushou/3_199388879.htm","2018年建","徐家棚"
"南湖花园-南湖路(长虹中学旁)","105㎡","武汉","新力雅园","（共32层）","新房:朝南精装修+方正户型+武昌二环精装修+地鉄口+特惠房源",NA,"南北向","178万",NA,"3室2厅","16952元/㎡","https://wuhan.esf.fang.com/chushou/3_199491695.htm","","南湖花园"
"南湖花园-南湖路(长虹中学旁)","105㎡","武汉","新力雅园","（共34层）","武汉新二环内,特价17000起毛坯,面积103-131平可选",NA,"南北向","178万",NA,"3室2厅","16952元/㎡","https://wuhan.esf.fang.com/chushou/3_199491713.htm","2022年建","南湖花园"
"南湖花园-武昌南湖新城建安街特1号","124.77㎡","武汉","水域天际","（共11层）","水域天际 3室2厅 124.77平",NA,"南北向","398万",NA,"3室2厅","31898元/㎡","https://wuhan.esf.fang.com/chushou/3_199381967.htm","2007年建","南湖花园"
"徐东-徐东大街51号","95㎡","武汉","武铁佳苑","（共33层）","南北通透 电梯房 武铁佳苑 2室2厅 精装修 诚心出售",NA,"南北向","155万",NA,"2室2厅","16315元/㎡","https://wuhan.esf.fang.com/chushou/3_199388036.htm","2013年建","徐东"
"南湖花园-南湖路(长虹中学旁)","121㎡","武汉","新力雅园","（共32层）","新力雅园 二环内,双口 车位商业配套齐全 全程免费看房",NA,"南北向","200万",NA,"3室2厅","16528元/㎡","https://wuhan.esf.fang.com/chushou/3_199491716.htm","2021年建","南湖花园"
"南湖花园-南湖路(长虹中学旁)","103㎡","武汉","新力雅园","（共58层）","新力雅园 毛坯1.7万起 武昌二环 7号线建安街正口",NA,"南向","175万",NA,"3室2厅","16990元/㎡","https://wuhan.esf.fang.com/chushou/3_199491694.htm","2022年建","南湖花园"
"徐东-徐东大街51号","94.35㎡","武汉","武铁佳苑","（共31层）","武铁佳苑 2室2厅 94.35平",NA,"南北向","138万",NA,"2室2厅","14626元/㎡","https://wuhan.esf.fang.com/chushou/3_199392764.htm","2007年建","徐东"
"徐家棚-金沙泊岸","137.01㎡","武汉","金沙泊岸","（共53层）","次新房 大隐隐于市 园林深处大户人家 金沙泊岸 房东诚心出售",NA,"南北向","450万",NA,"3室2厅","32844元/㎡","https://wuhan.esf.fang.com/chushou/3_197973249.htm","2007年建","徐家棚"
"南湖花园-武昌南湖新城建安街特1号","84.12㎡","武汉","水域天际","（共11层）","南北通透2房,中间楼层,视野宽阔,采光充足",NA,"南北向","274万",NA,"2室2厅","32572元/㎡","https://wuhan.esf.fang.com/chushou/3_198648348.htm","2007年建","南湖花园"
"中南丁字桥-丁字桥路100号","61.34㎡","武汉","向阳佳苑A区","（共35层）","向阳佳苑A区 1室1厅 61.34平",NA,"东向","75万",NA,"1室1厅","12226元/㎡","https://wuhan.esf.fang.com/chushou/3_199506603.htm","2006年建","中南丁字桥"
"中南丁字桥-丁字桥路51号","38㎡","武汉","弘业俊园","（共27层）","弘业俊园 1室1厅 38平",NA,"南向","60万",NA,"1室1厅","15789元/㎡","https://wuhan.esf.fang.com/chushou/3_199502131.htm","2002年建","中南丁字桥"
"中南丁字桥-武昌中南丁字桥路80号","73.76㎡","武汉","银海花园南区","（共8层）","银海花园南区 2室1厅 73.76平",NA,"南向","95万",NA,"2室1厅","12879元/㎡","https://wuhan.esf.fang.com/chushou/3_199506628.htm","2000年建","中南丁字桥"
"中南丁字桥-紫菘中南特区","45.14㎡","武汉","紫菘中南特区","（共20层）","紫菘中南特区 1室0厅 45.14平",NA,"西南向","89.5万",NA,"1室1厅","19827元/㎡","https://wuhan.esf.fang.com/chushou/3_199511814.htm","2006年建","中南丁字桥"
"中南丁字桥-丁字桥涂家岭八村38号","107.4㎡","武汉","武铁向阳小区","（共7层）","武铁向阳小区 3室2厅 107.4平",NA,"南向","150万",NA,"3室2厅","13966元/㎡","https://wuhan.esf.fang.com/chushou/3_199502035.htm","1990年建","中南丁字桥"
"中南丁字桥-雄楚大街131号","99.02㎡","武汉","莲溪寺南村铁路小区","（共7层）","莲溪寺南村铁路小区 3室1厅 99.02平",NA,"南北向","145万",NA,"3室2厅","14643元/㎡","https://wuhan.esf.fang.com/chushou/3_199506588.htm","2001年建","中南丁字桥"
"中南丁字桥-丁字桥路100号","90.43㎡","武汉","向阳佳苑A区","（共35层）","向阳佳苑A区 2室1厅 90.43平",NA,"南向","140万",NA,"2室1厅","15481元/㎡","https://wuhan.esf.fang.com/chushou/3_199515263.htm","2006年建","中南丁字桥"
"徐东-保利城","88㎡","武汉","保利城","（共34层）","小区新品,160W给您安排好精装南北两居室,不要再观望 新品",NA,"南北向","148万",NA,"2室2厅","16818元/㎡","https://wuhan.esf.fang.com/chushou/3_199402243.htm","2016年建","徐东"
"徐东-和平乡徐东路7号","102.28㎡","武汉","欧洲花园","（共8层）","欧洲花园 2室2厅 102.28平",NA,"南向","150万",NA,"2室2厅","14665元/㎡","https://wuhan.esf.fang.com/chushou/3_199467244.htm","2002年建","徐东"
"徐东-团结路19号","110㎡","武汉","新绿美地","（共12层）","二环内 徐东 小高层带电梯 三房诚意售 价格可以",NA,"南北向","160万",NA,"3室2厅","14545元/㎡","https://wuhan.esf.fang.com/chushou/3_199387217.htm","2002年建","徐东"
"中南丁字桥-丁字桥路35号","141.75㎡","武汉","滨湖名都城","（共12层）","滨湖名都城 南北通透格局 自住精装修 中楼层 前后无遮挡",NA,"南北向","258万",NA,"3室2厅","18201元/㎡","https://wuhan.esf.fang.com/chushou/3_199411876.htm","2000年建","中南丁字桥"
"中南丁字桥-丽岛2046","93.21㎡","武汉","丽岛2046","（共15层）","丽岛2046 2室1厅 93.21平",NA,"南北向","169.5万",NA,"2室1厅","18184元/㎡","https://wuhan.esf.fang.com/chushou/3_199502068.htm","2014年建","中南丁字桥"
"南湖花园-丁字桥路与岭南路交汇处","91.78㎡","武汉","万科新都会","（共33层）","武昌二环丁字桥 万科带精装修配套成熟 万科物业 目送式教育",NA,"南北向","200万",NA,"3室2厅","21791元/㎡","https://wuhan.esf.fang.com/chushou/3_199514242.htm","2019年建","南湖花园"
"徐东-保利城","136㎡","武汉","保利城","（共34层）","保利城四期南北4房,50W中式韵味精装修我有钥匙,好不好您品",NA,"南北向","240万",NA,"4室2厅","17647元/㎡","https://wuhan.esf.fang.com/chushou/3_199410111.htm","2020年建","徐东"
"南湖花园-南湖路(长虹中学旁)","103㎡","武汉","新力雅园","（共6层）","明年底交房(特价送车位)新力雅园,武昌2环7号地鉄美宅",NA,"南向","170万",NA,"3室2厅","16504元/㎡","https://wuhan.esf.fang.com/chushou/3_199469925.htm","2022年建","南湖花园"
"徐东-友谊大道508号","141.21㎡","武汉","时尚欧洲","（共18层）","时尚欧洲 4室2厅 141.21平",NA,"西南向","190万",NA,"3室2厅","13455元/㎡","https://wuhan.esf.fang.com/chushou/3_199467278.htm","2000年建","徐东"
"徐东-武昌和平大道与铁机路交汇处","181㎡","武汉","融侨滨江城美域","（共42层）","武昌内环融侨滨江城天域美域 5号线 两桥三轨交汇",NA,"南北向","378万",NA,"4室2厅","20883元/㎡","https://wuhan.esf.fang.com/chushou/3_199509358.htm","2019年建","徐东"
"南湖花园-南湖瑞安街84号","124.99㎡","武汉","中央花园","（共7层）","中央花园 买房的家长看过来 低于市场价20万",NA,"南北向","280万",NA,"3室2厅","22401元/㎡","https://wuhan.esf.fang.com/chushou/3_199510134.htm","2006年建","南湖花园"
"徐东-武昌和平大道与铁机路交汇处","181㎡","武汉","融侨滨江城美域","（共42层）","开发商直签 武昌滨江CBD核芯地段,融侨滨江城全新品质四房",NA,"南北向","430万",NA,"4室2厅","23756元/㎡","https://wuhan.esf.fang.com/chushou/3_199512115.htm","2019年建","徐东"
"积玉桥-友谊大道特1号","128.07㎡","武汉","友谊国际","（共19层）","友谊国际 3室2厅 120.24平",NA,"南北向","295万",NA,"3室2厅","23034元/㎡","https://wuhan.esf.fang.com/chushou/3_199498803.htm","2007年建","积玉桥"
"徐东-武昌和平大道与铁机路交汇处","181㎡","武汉","融侨天域","（共42层）","武昌融侨滨江城,180大平层仅剩几套,聚划算,总价400万",NA,"南北向","390万",NA,"4室2厅","21546元/㎡","https://wuhan.esf.fang.com/chushou/3_199498782.htm","2019年建","徐东"
"南湖花园-丁字桥路与岭南路交汇处","133㎡","武汉","万科新都会","（共34层）","精选好房:武昌核心二环万科品质精装133㎡边户通透大三房",NA,"南北向","322万",NA,"3室2厅","24210元/㎡","https://wuhan.esf.fang.com/chushou/3_199470199.htm","2019年建","南湖花园"
"中南丁字桥-瑞景路瑞景广场一楼(星巴克斜对面)","90.12㎡","武汉","百瑞景中央生活区六期","（共34层）","百瑞景中央生活区六期 次新小区 正规小三房 产证满二",NA,"南向","320万",NA,"3室2厅","35508元/㎡","https://wuhan.esf.fang.com/chushou/3_199506161.htm","2016年建","中南丁字桥"
"中南丁字桥-瑞景路瑞景广场一楼(星巴克斜对面)","90.24㎡","武汉","百瑞景中央生活区六期","（共34层）","百瑞景中央生活区六期 3室2厅 90.24平",NA,"南向","305万",NA,"3室2厅","33798元/㎡","https://wuhan.esf.fang.com/chushou/3_199506348.htm","2017年建","中南丁字桥"
"积玉桥-和平大道三角路(原武汉理工大旧址)","89.52㎡","武汉","武汉恒大首府","（共45层）","必看好房:恒大 全新精装修 高层看湖 视野开阔 老证 急售",NA,"东南向","230万",NA,"2室2厅","25692元/㎡","https://wuhan.esf.fang.com/chushou/3_199515738.htm","2006年建","积玉桥"
"中南丁字桥-丁字桥路与福安街交汇处(涂家岭公交车站旁)","100.02㎡","武汉","长投珑庭","（共33层）","长投珑庭 3室2厅 106.56平",NA,"东南向","230万",NA,"3室1厅","22995元/㎡","https://wuhan.esf.fang.com/chushou/3_199506474.htm","2017年建","中南丁字桥"
"徐家棚-金沙泊岸","141.57㎡","武汉","金沙泊岸","（共53层）","金沙泊岸 3室2厅 141.57平",NA,"东南向","430万",NA,"3室2厅","30373元/㎡","https://wuhan.esf.fang.com/chushou/3_199472154.htm","2018年建","徐家棚"
"徐家棚-徐东二路2号","227.67㎡","武汉","水岸星城","（共31层）","水岸星城 4室2厅 229.72平",NA,"南北向","600万",NA,"4室2厅","26353元/㎡","https://wuhan.esf.fang.com/chushou/3_199479494.htm","2010年建","徐家棚"
"徐家棚-武昌区和平大道750号","84.11㎡","武汉","西斯莱公馆","（共31层）","必看好房:绿地一期 精装修 三房格局 明厨明卫 急售 随时看",NA,"南向","210万",NA,"2室2厅","24967元/㎡","https://wuhan.esf.fang.com/chushou/3_199511126.htm","2006年建","徐家棚"
"中北路-中北路118号(原武重厂区)","159.27㎡","武汉","复地东湖国际","（共31层）","复地东湖国际一期 4室2厅 164.07平",NA,"南北向","740万",NA,"4室2厅","46461元/㎡","https://wuhan.esf.fang.com/chushou/3_199494333.htm","2008年建","中北路"
"南湖花园-雄楚大街268号附近(区政府斜对面)","137.45㎡","武汉","金地格林小城莱茵","（共18层）","不临街金地格林小城莱茵精装大三房 带暖气 中间楼层满两年急售",NA,"南北向","331万",NA,"3室2厅","24081元/㎡","https://wuhan.esf.fang.com/chushou/3_199475585.htm","","南湖花园"
"徐东-和平乡徐东路7号","158.09㎡","武汉","欧洲花园","（共17层）","158平米大三房220万",NA,"南北向","220万",NA,"3室2厅","13916元/㎡","https://wuhan.esf.fang.com/chushou/3_199485558.htm","2002年建","徐东"
"南湖花园-文治街与文昌路交汇处(理工大南湖校区对面)","83.91㎡","武汉","武昌府二期","（共33层）","百港城旁 武昌府和郡 朝南户型2房2厅 产证满两 诚心卖",NA,"南向","182万",NA,"2室2厅","21689元/㎡","https://wuhan.esf.fang.com/chushou/3_199511289.htm","2014年建","南湖花园"
"中北路-沙湖大道与公正路交汇处","211.93㎡","武汉","融创中心武汉壹号院","（共54层）","融创中心武汉壹号院 4室2厅 211.93平",NA,"南北向","760万",NA,"4室2厅","35860元/㎡","https://wuhan.esf.fang.com/chushou/3_199481356.htm","2020年建","中北路"
"积玉桥-武昌区和平大道666号","51.12㎡","武汉","融侨华府","（共33层）","必看好房:融侨正规一居室 小区无此价格 老证 急售 随时看",NA,"东南向","89万",NA,"1室1厅","17410元/㎡","https://wuhan.esf.fang.com/chushou/3_199513654.htm","2006年建","积玉桥"
"白沙洲-洪山区白沙洲大道与八坦路交叉路口","116㎡","武汉","中建铂公馆","（共55层）","央企中建准现房!共享龙湖天街,2环白沙之心,毛坯3室",NA,"南北向","208万",NA,"3室2厅","17931元/㎡","https://wuhan.esf.fang.com/chushou/3_199381862.htm","2021年建","白沙洲"
"徐家棚-金沙泊岸","142.57㎡","武汉","金沙泊岸","（共31层）","武昌沙湖 金沙泊岸 前排142平三室440万 诚售可议价",NA,"南北向","440万",NA,"3室2厅","30862元/㎡","https://wuhan.esf.fang.com/chushou/3_199388877.htm","2018年建","徐家棚"
"徐东-和平大道铁机路(铁机路余家头站旁)","177㎡","武汉","融侨城","（共47层）","融侨城 滨江商务区 大四房,视野开阔,业主诚心出售!",NA,"南北向","440万",NA,"4室2厅","24858元/㎡","https://wuhan.esf.fang.com/chushou/3_197975364.htm","2015年建","徐东"
"积玉桥-武昌区临江大道55号","162㎡","武汉","锦江国际城","（共28层）","地铁口的纯毛坯 江景4房 中间楼层 诚心出售",NA,"南北向","440万",NA,"4室2厅","27160元/㎡","https://wuhan.esf.fang.com/chushou/3_198968691.htm","2016年建","积玉桥"
"中北路-中北路171号(中北路与东沙大道交汇处)","271㎡","武汉","万达御湖汉印","（共55层）","开发商直签免佣+武昌核心楚河汉街万达229大平层+智能化精装",NA,"南北向","950万",NA,"4室2厅","35055元/㎡","https://wuhan.esf.fang.com/chushou/3_199499520.htm","2022年建","中北路"
"中北路-中北路171号(中北路与东沙大道交汇处)","264㎡","武汉","万达御湖汉印","（共60层）","楚河汉街 万达御湖汉印 好圈层 天幕精装大平层 全屋智能家居",NA,"南北向","850万",NA,"4室2厅","32196元/㎡","https://wuhan.esf.fang.com/chushou/3_199499521.htm","2022年建","中北路"
"徐家棚-武昌滨江商务区","228.64㎡","武汉","武汉长江中心","（共61层）","武昌内环品质高端楼盘武汉长江中心通透四居室精装修一线看江!",NA,"南北向","850万",NA,"4室2厅","37176元/㎡","https://wuhan.esf.fang.com/chushou/3_199500995.htm","2023年建","徐家棚"
"东湖东亭-华侨城墅区","339.6㎡","武汉","华侨城墅区","","华侨城天花板原岸联排别墅,品质住宅,前庭后院,带!",NA,"南向","1900万",NA,"卧室：4个","55948元/㎡","https://wuhan.esf.fang.com/chushou/10_198978425.htm","","东湖东亭"
"东湖东亭-纯水岸东湖天屿一期","346.28㎡","武汉","纯水岸东湖天屿一期","（共31层）","纯水岸东湖天屿一期 5室2厅 346.28平",NA,"南向","1050万",NA,"5室2厅","30322元/㎡","https://wuhan.esf.fang.com/chushou/3_199467773.htm","2015年建","东湖东亭"
"积玉桥-武昌区临江大道55号","162.6㎡","武汉","锦江国际城","（共27层）","必看好房:锦江国际城 中层 一线江景房 精装修 老证 急售",NA,"南北向","450万",NA,"3室2厅","27675元/㎡","https://wuhan.esf.fang.com/chushou/3_199232545.htm","2005年建","积玉桥"
"徐家棚-和平大道750号","131.77㎡","武汉","绿地国际金融城二期","（共32层）","真房真价:绿地二期 南北通透 大落地窗 精装修 满二 急售",NA,"南北向","395万",NA,"3室2厅","29976元/㎡","https://wuhan.esf.fang.com/chushou/3_199394791.htm","2015年建","徐家棚"
"徐家棚-武昌区和平大道750号","118.2㎡","武汉","西斯莱公馆","（共31层）","绿地国际金融城一期 3室2厅 114.04平",NA,"南北向","310万",NA,"3室2厅","26226元/㎡","https://wuhan.esf.fang.com/chushou/3_199516026.htm","2006年建","徐家棚"
"积玉桥-和平大道三角路(原武汉理工大旧址)","89.52㎡","武汉","武汉恒大首府","（共45层）","必看好房:恒大 全新精装修 高层看湖 视野开阔 老证 急售",NA,"东南向","230万",NA,"2室2厅","25692元/㎡","https://wuhan.esf.fang.com/chushou/3_199515738.htm","2006年建","积玉桥"
"中北路-中北路147号","134.1㎡","武汉","复地东湖国际六期","（共32层）","复地东湖国际六期 3室2厅 134.1平",NA,"南北向","610万",NA,"3室2厅","45488元/㎡","https://wuhan.esf.fang.com/chushou/3_199500293.htm","2015年建","中北路"
"积玉桥-中山路312号","103.83㎡","武汉","华润置地凤凰城","（共33层）","真房真价 品质小区 凤凰城 此房急售 老证 楼层采光好",NA,"东南向","270万",NA,"3室2厅","26004元/㎡","https://wuhan.esf.fang.com/chushou/3_199388051.htm","2009年建","积玉桥"
"水果湖-洪山侧路18号","88.95㎡","武汉","洪山侧路","（共7层）","洪山侧路 3室2厅 91.54平",NA,"南北向","245万",NA,"2室2厅","27543元/㎡","https://wuhan.esf.fang.com/chushou/3_199500639.htm","2006年建","水果湖"
"积玉桥-和平大道三角路(原武汉理工大旧址)","87.97㎡","武汉","武汉恒大首府","（共33层）","次新小区 恒大首府 精装修 采光好 老证 业主急售 随时可看",NA,"东南向","200万",NA,"2室1厅","22735元/㎡","https://wuhan.esf.fang.com/chushou/3_199231336.htm","2018年建","积玉桥"
"南湖花园-南湖路(长虹中学旁)","130.61㎡","武汉","新力雅园","（共6层）","南湖核心地段 天地雅园 精装毛坯可选 经典三房 生活便利",NA,"南北向","196.8万",NA,"3室2厅","15067元/㎡","https://wuhan.esf.fang.com/chushou/3_199510885.htm","2019年建","南湖花园"
